iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
2869,3.974e+02,1.39e+07,1.04e+08,4.05e+05
2870,3.574e+02,1.27e+07,6.04e+07,3.83e+05
2871,3.228e+02,1.13e+07,2.03e+07,3.01e+05
2872,3.029e+02,1.10e+07,4.41e+07,3.15e+05
2873,2.962e+02,1.07e+07,4.53e+08,2.95e+05
2874,3.367e+02,1.10e+07,2.97e+08,3.20e+05
2875,3.810e+02,1.21e+07,7.11e+06,3.82e+05
2876,4.271e+02,1.56e+07,7.72e+07,4.57e+05
2877,3.758e+02,1.39e+07,2.83e+07,3.77e+05
2878,3.140e+02,1.07e+07,1.64e+08,3.02e+05
2879,3.413e+02,1.14e+07,7.03e+07,3.37e+05
2880,3.850e+02,1.32e+07,1.11e+08,4.37e+05
2881,2.505e+02,9.06e+06,8.46e+07,2.37e+05
2882,3.667e+02,1.26e+07,3.64e+08,3.70e+05
2883,4.045e+02,1.44e+07,1.35e+08,4.37e+05
2884,2.721e+02,1.00e+07,7.13e+07,2.73e+05
2885,2.973e+02,1.03e+07,2.54e+08,2.80e+05
2886,3.123e+02,1.15e+07,1.95e+08,3.16e+05
2887,3.312e+02,1.17e+07,4.40e+07,3.02e+05
2888,3.227e+02,1.12e+07,4.57e+07,3.26e+05
2889,3.130e+02,1.11e+07,6.40e+08,2.82e+05
2890,3.312e+02,1.15e+07,7.80e+07,3.24e+05
2891,3.944e+02,1.39e+07,1.84e+08,3.88e+05
2892,4.409e+02,1.48e+07,2.06e+08,3.83e+05
2893,3.549e+02,1.27e+07,2.63e+06,3.24e+05
2894,3.989e+02,1.38e+07,3.16e+07,4.07e+05
2895,3.446e+02,1.19e+07,1.01e+08,3.48e+05
2896,3.183e+02,1.17e+07,3.94e+07,3.32e+05
2897,2.766e+02,9.67e+06,2.80e+08,2.74e+05
2898,3.881e+02,1.40e+07,4.61e+07,3.40e+05
2899,2.979e+02,1.06e+07,9.53e+07,2.82e+05
2900,3.165e+02,1.14e+07,2.67e+07,3.15e+05
2901,2.747e+02,9.77e+06,4.66e+07,2.63e+05
2902,3.783e+02,1.42e+07,9.98e+06,3.32e+05
2903,4.138e+02,1.46e+07,3.39e+08,4.03e+05
2904,4.026e+02,1.41e+07,2.00e+08,3.35e+05
2905,3.853e+02,1.27e+07,1.90e+08,3.89e+05
2906,3.156e+02,1.09e+07,3.11e+08,3.04e+05
2907,4.137e+02,1.43e+07,3.87e+07,3.93e+05
2908,4.607e+02,1.67e+07,2.97e+08,4.60e+05
2909,3.272e+02,1.12e+07,7.05e+07,3.26e+05
2910,4.223e+02,1.50e+07,3.54e+07,4.18e+05
2911,3.394e+02,1.28e+07,6.78e+07,3.75e+05
2912,4.190e+02,1.44e+07,4.58e+07,4.11e+05
2913,3.304e+02,1.15e+07,1.97e+08,2.89e+05
2914,3.274e+02,1.12e+07,3.71e+07,3.10e+05
2915,3.624e+02,1.25e+07,3.64e+07,3.37e+05
2916,3.351e+02,1.25e+07,1.09e+08,3.28e+05
2917,4.276e+02,1.52e+07,3.15e+08,3.34e+05
2918,3.966e+02,1.39e+07,1.32e+08,3.76e+05
2919,2.796e+02,1.02e+07,1.02e+08,2.75e+05
2920,3.478e+02,1.23e+07,3.51e+06,3.57e+05
2921,3.724e+02,1.32e+07,1.85e+08,3.65e+05
2922,2.904e+02,1.06e+07,1.15e+08,2.79e+05
2923,3.093e+02,1.06e+07,1.45e+08,2.83e+05
2924,3.563e+02,1.29e+07,2.55e+07,3.64e+05
2925,3.407e+02,1.20e+07,4.92e+08,3.07e+05
2926,3.760e+02,1.33e+07,9.78e+07,3.49e+05
2927,4.262e+02,1.40e+07,1.36e+08,3.97e+05
2928,3.119e+02,1.07e+07,2.35e+08,3.08e+05
2929,3.021e+02,1.05e+07,5.30e+07,3.14e+05
2930,2.805e+02,1.03e+07,1.67e+08,2.86e+05
2931,3.820e+02,1.34e+07,5.97e+07,3.55e+05
2932,3.889e+02,1.36e+07,3.72e+07,4.06e+05
2933,3.943e+02,1.33e+07,1.39e+08,3.97e+05
2934,3.441e+02,1.20e+07,3.38e+08,3.45e+05
2935,3.051e+02,1.10e+07,3.43e+08,3.08e+05
2936,2.849e+02,1.02e+07,7.75e+05,2.78e+05
2937,2.770e+02,9.79e+06,4.69e+07,2.70e+05
2938,4.404e+02,1.53e+07,2.07e+08,3.78e+05
2939,3.548e+02,1.27e+07,6.66e+06,3.59e+05
2940,3.380e+02,1.17e+07,6.33e+07,3.45e+05
2941,3.367e+02,1.12e+07,6.40e+07,3.63e+05
2942,2.199e+02,7.83e+06,1.08e+08,2.30e+05
2943,4.167e+02,1.49e+07,0.00e+00,3.69e+05
2944,3.230e+02,1.07e+07,6.31e+07,2.56e+05
2945,3.760e+02,1.42e+07,1.29e+08,4.08e+05
2946,2.618e+02,9.47e+06,6.87e+07,2.73e+05
2947,3.911e+02,1.34e+07,4.18e+07,3.55e+05
2948,4.297e+02,1.53e+07,1.58e+08,4.19e+05
2949,3.886e+02,1.38e+07,1.45e+08,4.04e+05
2950,3.167e+02,1.13e+07,4.19e+08,2.88e+05
2951,3.819e+02,1.31e+07,8.31e+07,3.52e+05
2952,3.899e+02,1.34e+07,2.88e+08,3.54e+05
2953,3.111e+02,1.04e+07,2.75e+08,3.05e+05
2954,3.428e+02,1.16e+07,1.09e+08,3.42e+05
2955,3.670e+02,1.29e+07,6.10e+07,3.51e+05
2956,3.960e+02,1.41e+07,4.91e+07,3.97e+05
2957,3.549e+02,1.26e+07,2.32e+08,3.24e+05
2958,3.377e+02,1.12e+07,2.23e+08,3.59e+05
2959,2.433e+02,9.08e+06,9.06e+07,2.23e+05
2960,2.940e+02,1.02e+07,2.40e+07,2.90e+05
2961,4.378e+02,1.51e+07,1.83e+08,4.04e+05
2962,2.478e+02,8.04e+06,5.00e+07,2.59e+05
2963,3.975e+02,1.46e+07,2.79e+08,4.22e+05
2964,3.933e+02,1.37e+07,1.21e+08,3.48e+05
2965,3.848e+02,1.39e+07,1.74e+08,4.04e+05
2966,3.457e+02,1.21e+07,7.27e+07,3.48e+05
2967,3.562e+02,1.25e+07,1.37e+08,3.70e+05
2968,3.577e+02,1.24e+07,2.93e+08,3.75e+05
2969,3.466e+02,1.15e+07,2.05e+08,3.37e+05
2970,3.390e+02,1.15e+07,3.87e+07,3.27e+05
2971,4.062e+02,1.33e+07,4.36e+07,4.12e+05
2972,4.162e+02,1.42e+07,9.84e+07,4.08e+05
2973,3.562e+02,1.28e+07,1.67e+08,3.22e+05
2974,3.763e+02,1.37e+07,8.16e+07,3.43e+05
2975,3.676e+02,1.26e+07,6.95e+07,3.81e+05
2976,3.715e+02,1.30e+07,2.49e+08,3.52e+05
2977,4.537e+02,1.56e+07,1.27e+08,4.68e+05
2978,3.209e+02,1.09e+07,4.10e+07,2.89e+05
2979,3.053e+02,1.06e+07,2.17e+08,2.90e+05
2980,3.047e+02,1.08e+07,6.63e+07,3.06e+05
2981,3.945e+02,1.48e+07,2.70e+08,4.14e+05
2982,3.933e+02,1.35e+07,1.03e+08,3.87e+05
2983,3.226e+02,1.10e+07,1.03e+08,3.49e+05
2984,3.659e+02,1.29e+07,2.64e+07,3.56e+05
2985,2.675e+02,9.18e+06,2.28e+07,2.81e+05
2986,2.977e+02,1.03e+07,3.14e+08,3.17e+05
2987,4.071e+02,1.48e+07,2.19e+07,3.74e+05
2988,4.095e+02,1.47e+07,9.39e+07,4.08e+05
2989,2.970e+02,1.02e+07,6.92e+07,3.06e+05
2990,4.414e+02,1.57e+07,6.17e+07,4.54e+05
2991,4.055e+02,1.49e+07,5.31e+07,4.06e+05
2992,3.528e+02,1.27e+07,1.47e+07,3.89e+05
2993,3.321e+02,1.18e+07,1.41e+08,3.19e+05
2994,4.161e+02,1.38e+07,2.10e+07,4.07e+05
2995,3.700e+02,1.20e+07,7.05e+06,3.48e+05
2996,2.346e+02,8.65e+06,2.45e+08,2.40e+05
2997,4.191e+02,1.50e+07,2.97e+08,3.82e+05
2998,3.432e+02,1.17e+07,2.04e+08,3.00e+05
2999,4.017e+02,1.44e+07,7.50e+07,3.53e+05
3000,3.984e+02,1.40e+07,6.93e+07,4.11e+05
3001,3.005e+02,1.08e+07,2.41e+07,2.71e+05
3002,3.537e+02,1.23e+07,5.77e+07,3.94e+05
3003,3.174e+02,1.14e+07,8.88e+07,3.06e+05
3004,2.900e+02,1.05e+07,1.62e+07,3.14e+05
3005,3.007e+02,1.04e+07,3.28e+07,2.90e+05
3006,3.519e+02,1.26e+07,1.28e+08,3.30e+05
3007,3.394e+02,1.22e+07,1.23e+08,3.02e+05
3008,2.874e+02,9.90e+06,2.09e+08,2.80e+05
3009,3.742e+02,1.32e+07,1.13e+08,3.76e+05
3010,2.813e+02,1.03e+07,5.31e+07,3.05e+05
3011,4.231e+02,1.51e+07,7.08e+07,4.12e+05
3012,4.301e+02,1.54e+07,1.07e+08,4.41e+05
3013,5.028e+02,1.82e+07,1.98e+08,4.42e+05
3014,3.348e+02,1.15e+07,3.77e+06,3.41e+05
3015,3.695e+02,1.32e+07,6.47e+06,3.53e+05
3016,4.161e+02,1.49e+07,2.47e+08,3.65e+05
3017,3.739e+02,1.29e+07,9.14e+07,3.63e+05
3018,3.934e+02,1.36e+07,1.59e+08,3.85e+05
3019,3.358e+02,1.21e+07,5.22e+07,3.13e+05
3020,4.345e+02,1.48e+07,5.97e+07,4.18e+05
3021,3.956e+02,1.41e+07,1.19e+08,3.92e+05
3022,3.568e+02,1.22e+07,1.76e+08,3.43e+05
3023,3.637e+02,1.28e+07,9.88e+07,3.72e+05
3024,2.909e+02,1.04e+07,2.35e+08,2.73e+05
3025,3.420e+02,1.26e+07,6.06e+07,3.26e+05
3026,2.898e+02,1.03e+07,2.83e+07,3.17e+05
3027,3.853e+02,1.32e+07,8.29e+07,3.81e+05
3028,3.797e+02,1.41e+07,3.14e+07,3.50e+05
3029,4.176e+02,1.37e+07,1.94e+06,3.65e+05
3030,3.196e+02,1.14e+07,1.54e+08,2.89e+05
3031,3.751e+02,1.33e+07,1.18e+08,3.82e+05
3032,2.745e+02,1.00e+07,2.18e+08,2.46e+05
3033,3.332e+02,1.13e+07,7.70e+07,3.12e+05
3034,4.396e+02,1.53e+07,5.02e+06,3.87e+05
3035,4.109e+02,1.43e+07,1.26e+08,3.33e+05
3036,3.610e+02,1.21e+07,1.26e+08,3.40e+05
3037,4.098e+02,1.45e+07,4.45e+07,3.54e+05
3038,2.511e+02,9.17e+06,6.88e+07,2.53e+05
3039,2.697e+02,9.37e+06,9.08e+07,2.79e+05
3040,3.765e+02,1.33e+07,3.42e+07,3.55e+05
3041,3.575e+02,1.28e+07,1.66e+08,3.89e+05
3042,3.659e+02,1.18e+07,1.13e+08,3.74e+05
3043,3.674e+02,1.21e+07,2.12e+08,3.61e+05
3044,4.390e+02,1.46e+07,3.08e+07,5.10e+05
3045,3.186e+02,1.10e+07,4.37e+08,3.35e+05
3046,3.835e+02,1.30e+07,5.57e+07,4.00e+05
3047,3.492e+02,1.22e+07,6.54e+07,3.83e+05
3048,3.113e+02,1.03e+07,2.26e+07,3.21e+05
3049,3.631e+02,1.25e+07,5.52e+08,3.87e+05
3050,4.213e+02,1.50e+07,4.28e+07,4.42e+05
3051,4.120e+02,1.52e+07,1.36e+08,4.41e+05
3052,4.131e+02,1.44e+07,1.45e+08,4.15e+05
3053,3.520e+02,1.21e+07,2.56e+07,3.55e+05
3054,3.849e+02,1.35e+07,1.87e+08,3.97e+05
3055,2.903e+02,1.01e+07,1.29e+08,2.87e+05
3056,2.956e+02,9.80e+06,1.05e+08,3.14e+05
3057,4.005e+02,1.34e+07,1.32e+08,3.91e+05
3058,3.528e+02,1.31e+07,2.40e+08,3.49e+05
3059,4.020e+02,1.43e+07,1.19e+08,3.57e+05
3060,3.424e+02,1.20e+07,7.25e+07,3.65e+05
3061,3.140e+02,1.11e+07,1.05e+08,3.19e+05
3062,3.270e+02,1.26e+07,1.80e+08,3.07e+05
3063,3.717e+02,1.29e+07,4.01e+07,3.58e+05
3064,3.753e+02,1.27e+07,2.48e+08,3.93e+05
3065,2.863e+02,1.03e+07,2.86e+08,3.06e+05
3066,4.645e+02,1.63e+07,6.77e+07,4.72e+05
3067,3.392e+02,1.15e+07,1.88e+08,3.29e+05
3068,4.054e+02,1.40e+07,6.24e+07,4.37e+05
3069,4.280e+02,1.56e+07,1.81e+08,3.96e+05
3070,3.914e+02,1.43e+07,3.45e+08,3.88e+05
3071,2.844e+02,9.57e+06,5.91e+07,2.69e+05
3072,4.905e+02,1.67e+07,2.80e+08,5.37e+05
3073,3.321e+02,1.18e+07,9.03e+07,3.12e+05
3074,4.050e+02,1.45e+07,7.21e+07,3.83e+05
3075,3.946e+02,1.46e+07,7.44e+07,4.16e+05
3076,3.564e+02,1.19e+07,1.97e+08,3.23e+05
3077,3.678e+02,1.27e+07,2.29e+08,3.75e+05
3078,3.410e+02,1.20e+07,2.46e+08,3.36e+05
3079,3.528e+02,1.24e+07,1.68e+07,3.21e+05
3080,4.214e+02,1.45e+07,2.62e+07,4.27e+05
3081,3.237e+02,1.11e+07,1.98e+08,3.23e+05
3082,3.803e+02,1.34e+07,7.76e+07,3.70e+05
3083,4.277e+02,1.66e+07,1.99e+08,3.82e+05
3084,3.327e+02,1.16e+07,9.59e+07,3.52e+05
3085,4.027e+02,1.49e+07,4.49e+08,4.14e+05
3086,3.472e+02,1.20e+07,1.29e+08,3.10e+05
3087,3.525e+02,1.29e+07,5.50e+08,3.24e+05
3088,3.575e+02,1.23e+07,1.35e+08,3.73e+05
3089,3.937e+02,1.37e+07,8.75e+07,4.10e+05
3090,3.084e+02,1.07e+07,1.07e+08,3.07e+05
3091,3.751e+02,1.25e+07,2.59e+07,3.72e+05
3092,3.983e+02,1.36e+07,7.55e+07,3.85e+05
3093,4.176e+02,1.42e+07,1.55e+08,3.81e+05
3094,4.484e+02,1.50e+07,9.85e+07,4.84e+05
3095,3.974e+02,1.39e+07,7.56e+07,3.92e+05
3096,4.184e+02,1.46e+07,8.93e+07,4.50e+05
3097,3.509e+02,1.32e+07,2.72e+08,3.15e+05
3098,4.425e+02,1.62e+07,9.06e+07,4.72e+05
3099,3.345e+02,1.18e+07,9.09e+07,3.26e+05
3100,3.010e+02,1.08e+07,3.59e+07,3.15e+05
3101,3.491e+02,1.20e+07,2.45e+08,3.30e+05
3102,3.665e+02,1.32e+07,1.12e+08,3.74e+05
3103,4.162e+02,1.35e+07,8.71e+07,4.23e+05
3104,2.454e+02,8.59e+06,5.91e+07,2.45e+05
3105,2.995e+02,1.05e+07,1.29e+08,3.00e+05
3106,4.141e+02,1.50e+07,5.68e+07,4.44e+05
3107,3.613e+02,1.26e+07,2.10e+08,3.54e+05
3108,3.143e+02,1.10e+07,1.46e+08,3.38e+05
3109,4.549e+02,1.64e+07,1.21e+08,4.97e+05
3110,3.454e+02,1.18e+07,1.52e+08,2.91e+05
3111,3.935e+02,1.34e+07,6.72e+07,3.71e+05
3112,3.793e+02,1.26e+07,2.92e+07,4.11e+05
3113,3.554e+02,1.23e+07,2.18e+08,3.63e+05
3114,3.486e+02,1.21e+07,5.23e+07,3.17e+05
3115,3.546e+02,1.27e+07,7.71e+07,3.27e+05
3116,3.757e+02,1.38e+07,2.23e+07,3.65e+05
3117,4.755e+02,1.67e+07,4.83e+08,4.73e+05
3118,3.751e+02,1.41e+07,1.53e+08,3.83e+05
3119,3.448e+02,1.22e+07,1.47e+08,3.53e+05
3120,3.596e+02,1.29e+07,6.07e+07,3.74e+05
3121,3.412e+02,1.18e+07,3.70e+08,2.97e+05
3122,3.976e+02,1.50e+07,3.40e+07,4.07e+05
3123,3.997e+02,1.48e+07,1.05e+08,3.89e+05
3124,4.552e+02,1.55e+07,5.41e+07,4.49e+05
3125,3.886e+02,1.43e+07,4.31e+07,3.91e+05
3126,3.491e+02,1.24e+07,1.75e+08,3.24e+05
3127,2.879e+02,1.01e+07,1.38e+08,2.94e+05
3128,4.067e+02,1.38e+07,8.88e+06,4.32e+05
3129,4.773e+02,1.67e+07,2.87e+08,4.71e+05
3130,3.547e+02,1.30e+07,2.88e+07,2.99e+05
3131,3.972e+02,1.43e+07,1.06e+08,3.74e+05
3132,4.050e+02,1.51e+07,1.33e+08,4.02e+05
3133,3.135e+02,1.11e+07,2.83e+08,3.29e+05
3134,3.892e+02,1.33e+07,5.64e+07,4.10e+05
3135,3.906e+02,1.37e+07,3.25e+07,2.84e+05
3136,3.695e+02,1.28e+07,4.08e+08,3.58e+05
3137,4.705e+02,1.51e+07,2.77e+08,5.02e+05
3138,3.866e+02,1.32e+07,1.60e+08,3.77e+05
3139,4.294e+02,1.54e+07,2.51e+08,3.86e+05
3140,3.518e+02,1.21e+07,9.54e+07,3.70e+05
3141,2.851e+02,1.00e+07,6.56e+07,2.55e+05
3142,3.573e+02,1.22e+07,1.62e+08,3.73e+05
3143,3.965e+02,1.43e+07,3.42e+08,3.82e+05
3144,2.964e+02,1.02e+07,2.16e+08,3.17e+05
3145,3.563e+02,1.26e+07,3.39e+08,3.48e+05
3146,2.630e+02,9.50e+06,5.45e+07,2.56e+05
3147,3.852e+02,1.34e+07,7.33e+07,3.58e+05
3148,3.257e+02,1.14e+07,3.34e+08,3.37e+05
3149,3.226e+02,1.12e+07,4.98e+07,3.54e+05
3150,4.069e+02,1.46e+07,2.65e+08,4.55e+05
3151,3.836e+02,1.33e+07,1.20e+08,3.60e+05
3152,3.662e+02,1.25e+07,1.74e+08,3.46e+05
3153,3.227e+02,1.14e+07,1.84e+08,3.34e+05
3154,3.282e+02,1.18e+07,1.80e+08,3.45e+05
3155,3.421e+02,1.25e+07,1.74e+08,3.43e+05
3156,3.461e+02,1.21e+07,2.40e+07,3.42e+05
3157,3.003e+02,1.10e+07,3.71e+07,3.24e+05
3158,3.980e+02,1.37e+07,3.94e+07,3.79e+05
3159,3.445e+02,1.22e+07,4.99e+07,3.64e+05
3160,3.643e+02,1.30e+07,2.56e+08,3.32e+05
3161,2.791e+02,9.87e+06,6.64e+07,2.64e+05
3162,3.179e+02,1.11e+07,2.18e+08,3.22e+05
3163,2.980e+02,1.02e+07,9.70e+07,2.89e+05
3164,3.626e+02,1.27e+07,2.59e+07,3.61e+05
3165,2.956e+02,1.03e+07,1.05e+08,2.82e+05
3166,3.122e+02,1.14e+07,1.52e+07,2.85e+05
3167,3.451e+02,1.22e+07,3.36e+08,3.42e+05
3168,3.323e+02,1.22e+07,7.06e+07,3.12e+05
3169,2.718e+02,9.34e+06,6.07e+05,2.61e+05
3170,4.005e+02,1.32e+07,4.97e+08,3.82e+05
3171,3.534e+02,1.30e+07,4.61e+08,3.55e+05
3172,3.557e+02,1.18e+07,4.22e+07,3.68e+05
3173,2.640e+02,9.16e+06,1.71e+08,2.70e+05
3174,3.344e+02,1.23e+07,9.75e+07,3.34e+05
3175,5.066e+02,1.69e+07,2.50e+07,5.00e+05
3176,4.529e+02,1.59e+07,2.42e+07,4.50e+05
3177,4.250e+02,1.49e+07,5.33e+08,3.96e+05
3178,3.055e+02,1.10e+07,1.26e+08,3.00e+05
3179,2.913e+02,1.04e+07,6.19e+06,2.70e+05
3180,3.548e+02,1.25e+07,3.70e+07,3.45e+05
3181,3.191e+02,1.06e+07,1.47e+08,3.00e+05
3182,3.092e+02,1.10e+07,8.51e+07,2.84e+05
3183,3.999e+02,1.37e+07,5.51e+07,3.22e+05
3184,3.326e+02,1.15e+07,1.83e+08,2.83e+05
3185,3.515e+02,1.20e+07,4.84e+07,3.60e+05
3186,3.848e+02,1.34e+07,7.78e+07,3.52e+05
3187,3.062e+02,1.12e+07,1.06e+08,2.87e+05
3188,3.005e+02,1.09e+07,1.47e+08,2.84e+05
3189,3.137e+02,1.10e+07,5.40e+08,3.05e+05
3190,4.225e+02,1.46e+07,1.76e+08,4.13e+05
3191,3.230e+02,1.15e+07,9.91e+07,3.04e+05
3192,2.890e+02,1.04e+07,2.32e+07,2.70e+05
3193,2.978e+02,1.11e+07,1.78e+07,3.06e+05
3194,3.363e+02,1.22e+07,7.70e+07,3.28e+05
3195,3.765e+02,1.26e+07,2.48e+08,4.21e+05
3196,4.522e+02,1.51e+07,1.04e+08,3.74e+05
3197,3.575e+02,1.29e+07,1.14e+08,3.94e+05
3198,3.244e+02,1.09e+07,1.18e+08,3.19e+05
3199,3.163e+02,1.14e+07,1.10e+08,2.86e+05
3200,3.612e+02,1.26e+07,7.94e+07,3.37e+05
3201,3.661e+02,1.27e+07,5.04e+07,3.45e+05
3202,3.629e+02,1.26e+07,4.22e+07,3.37e+05
3203,3.398e+02,1.18e+07,9.29e+07,3.27e+05
3204,3.790e+02,1.42e+07,1.76e+08,4.00e+05
3205,2.879e+02,1.05e+07,5.99e+07,2.88e+05
3206,4.209e+02,1.38e+07,2.56e+07,4.09e+05
3207,3.984e+02,1.46e+07,1.38e+08,3.72e+05
3208,3.679e+02,1.33e+07,4.88e+07,3.22e+05
3209,4.024e+02,1.46e+07,7.69e+06,4.55e+05
3210,3.159e+02,1.15e+07,2.27e+07,3.07e+05
3211,4.036e+02,1.40e+07,3.37e+07,3.81e+05
3212,3.747e+02,1.27e+07,1.44e+08,3.91e+05
3213,2.988e+02,1.05e+07,7.81e+06,3.09e+05
3214,3.412e+02,1.22e+07,1.30e+08,3.06e+05
3215,4.674e+02,1.66e+07,2.59e+08,4.51e+05
3216,3.260e+02,1.16e+07,3.91e+06,2.84e+05
3217,4.004e+02,1.40e+07,3.18e+08,3.97e+05
3218,4.117e+02,1.47e+07,7.54e+07,4.25e+05
3219,3.814e+02,1.34e+07,5.01e+08,3.47e+05
3220,2.948e+02,1.07e+07,4.50e+07,2.86e+05
3221,3.467e+02,1.22e+07,2.13e+07,3.54e+05
3222,4.008e+02,1.42e+07,1.30e+08,4.05e+05
3223,2.756e+02,1.00e+07,1.64e+08,2.75e+05
3224,3.110e+02,1.10e+07,1.78e+07,2.99e+05
3225,3.377e+02,1.14e+07,9.55e+07,3.49e+05
3226,4.170e+02,1.51e+07,2.01e+08,3.76e+05
3227,3.416e+02,1.19e+07,1.24e+08,3.32e+05
3228,3.360e+02,1.14e+07,3.89e+07,3.17e+05
3229,3.745e+02,1.27e+07,5.24e+07,3.96e+05
3230,3.603e+02,1.26e+07,1.38e+07,3.65e+05
3231,2.595e+02,9.18e+06,3.37e+08,2.61e+05
3232,4.289e+02,1.45e+07,1.47e+08,3.57e+05
3233,3.179e+02,1.09e+07,3.23e+07,2.89e+05
3234,3.967e+02,1.30e+07,1.09e+08,3.89e+05
3235,3.596e+02,1.23e+07,3.48e+08,3.47e+05
3236,3.572e+02,1.29e+07,1.24e+08,3.56e+05
3237,4.309e+02,1.51e+07,7.09e+07,4.55e+05
3238,3.641e+02,1.29e+07,9.96e+07,3.53e+05
3239,4.058e+02,1.43e+07,9.45e+07,4.00e+05
3240,3.103e+02,1.08e+07,2.16e+08,2.95e+05
3241,3.767e+02,1.28e+07,5.76e+08,3.56e+05
3242,3.548e+02,1.24e+07,4.19e+07,3.49e+05
3243,2.883e+02,9.96e+06,8.43e+06,2.91e+05
3244,4.187e+02,1.41e+07,1.63e+08,4.24e+05
3245,3.405e+02,1.23e+07,1.18e+07,3.21e+05
3246,3.315e+02,1.15e+07,6.90e+07,3.04e+05
3247,3.349e+02,1.16e+07,9.30e+07,3.06e+05
3248,2.766e+02,1.03e+07,2.47e+08,2.92e+05
3249,4.312e+02,1.55e+07,7.93e+06,4.61e+05
3250,3.804e+02,1.38e+07,2.69e+08,3.35e+05
3251,3.727e+02,1.30e+07,1.92e+08,3.50e+05
3252,3.574e+02,1.22e+07,1.85e+08,3.75e+05
3253,3.550e+02,1.17e+07,3.90e+08,3.22e+05
3254,3.257e+02,1.10e+07,5.38e+07,2.98e+05
3255,3.720e+02,1.37e+07,9.14e+07,3.40e+05
3256,3.555e+02,1.27e+07,8.18e+07,3.34e+05
3257,3.495e+02,1.22e+07,1.33e+08,3.38e+05
3258,4.382e+02,1.49e+07,2.07e+08,4.38e+05
3259,3.316e+02,1.03e+07,8.01e+07,3.35e+05
3260,3.055e+02,1.05e+07,3.25e+07,2.97e+05
3261,3.224e+02,1.12e+07,2.98e+08,3.09e+05
3262,2.735e+02,9.61e+06,1.67e+08,2.51e+05
3263,2.786e+02,9.69e+06,1.30e+07,2.52e+05
3264,3.185e+02,1.10e+07,4.88e+07,2.99e+05
3265,3.303e+02,1.11e+07,7.27e+07,3.53e+05
3266,4.418e+02,1.56e+07,2.42e+07,4.01e+05
3267,3.444e+02,1.22e+07,2.35e+07,3.35e+05
3268,3.443e+02,1.23e+07,2.32e+07,3.40e+05
3269,3.122e+02,1.12e+07,2.79e+08,3.16e+05
3270,3.392e+02,1.15e+07,4.93e+07,3.37e+05
3271,4.183e+02,1.46e+07,9.81e+07,4.13e+05
3272,3.296e+02,1.19e+07,5.17e+07,3.20e+05
3273,3.283e+02,1.13e+07,1.55e+08,3.20e+05
3274,3.675e+02,1.23e+07,1.48e+08,3.38e+05
3275,3.609e+02,1.22e+07,1.34e+08,3.49e+05
3276,3.410e+02,1.21e+07,4.12e+07,3.54e+05
3277,4.478e+02,1.56e+07,1.93e+08,4.76e+05
3278,4.725e+02,1.60e+07,1.61e+07,4.16e+05
3279,3.389e+02,1.16e+07,4.88e+07,3.55e+05
3280,2.748e+02,1.01e+07,1.16e+08,2.36e+05
3281,3.617e+02,1.32e+07,1.94e+08,3.24e+05
3282,4.222e+02,1.44e+07,4.75e+07,3.84e+05
3283,3.029e+02,1.08e+07,6.29e+06,3.07e+05
3284,3.282e+02,1.20e+07,2.15e+08,3.27e+05
3285,3.342e+02,1.22e+07,1.05e+08,3.42e+05
3286,4.109e+02,1.47e+07,1.34e+08,4.37e+05
3287,3.177e+02,1.18e+07,4.12e+07,3.13e+05
3288,3.447e+02,1.26e+07,1.54e+08,3.44e+05
3289,2.954e+02,1.05e+07,5.91e+07,2.82e+05
3290,3.506e+02,1.26e+07,1.41e+08,3.13e+05
3291,2.862e+02,1.04e+07,1.33e+08,2.74e+05
3292,3.291e+02,1.12e+07,6.76e+07,3.42e+05
3293,3.945e+02,1.31e+07,1.09e+08,3.72e+05
3294,3.713e+02,1.30e+07,1.34e+08,3.57e+05
3295,3.344e+02,1.22e+07,5.07e+07,3.22e+05
3296,3.548e+02,1.30e+07,3.87e+07,3.91e+05
3297,3.795e+02,1.37e+07,1.06e+08,3.66e+05
3298,4.093e+02,1.48e+07,1.58e+08,4.17e+05
3299,3.031e+02,1.02e+07,1.13e+08,2.77e+05
3300,3.135e+02,1.18e+07,2.11e+07,3.33e+05
3301,3.490e+02,1.24e+07,2.64e+08,3.39e+05
3302,3.471e+02,1.23e+07,1.14e+08,3.25e+05
3303,4.504e+02,1.54e+07,7.43e+07,4.95e+05
3304,3.895e+02,1.45e+07,8.63e+07,3.74e+05
3305,3.821e+02,1.32e+07,3.57e+07,3.95e+05
3306,3.692e+02,1.30e+07,3.49e+07,3.55e+05
3307,3.567e+02,1.28e+07,1.70e+08,3.25e+05
3308,3.724e+02,1.35e+07,2.62e+08,3.35e+05
3309,3.562e+02,1.23e+07,2.38e+08,3.50e+05
3310,2.953e+02,1.03e+07,7.45e+07,2.57e+05
3311,4.168e+02,1.36e+07,3.42e+08,3.38e+05
3312,3.682e+02,1.31e+07,7.65e+07,3.78e+05
3313,3.000e+02,1.05e+07,6.12e+07,3.18e+05
3314,4.202e+02,1.46e+07,1.53e+08,4.55e+05
3315,3.826e+02,1.38e+07,1.38e+08,3.72e+05
3316,3.324e+02,1.11e+07,1.53e+08,3.25e+05
3317,3.194e+02,1.12e+07,0.00e+00,3.01e+05
3318,2.988e+02,1.03e+07,2.14e+08,2.85e+05
